Date,TTE.PA,MC.PA,SAN.PA,BNP.PA,AIR.PA,AAPL,MSFT,NVDA,^STOXX50E
2024-07-24,55.87649917602539,627.7428588867188,84.87710571289062,56.54866027832031,125.4114990234375,216.66314697265625,422.2637939453125,114.06201171875,4861.8701171875
2024-07-25,55.43814468383789,621.269287109375,88.43292236328125,56.97224426269531,123.83665466308594,215.6222076416016,411.92626953125,112.09524536132812,4811.27978515625
2024-07-26,55.58128356933594,631.2652587890625,87.8251724243164,56.88399887084961,125.6995620727539,216.0881500244141,418.68994140625,112.87395477294922,4862.5
2024-07-29,55.23239517211914,623.2685546875,86.88179016113281,56.39863967895508,125.04659271240234,216.36573791503903,420.12738037109375,111.4063720703125,4815.39013671875
2024-07-30,55.53655624389648,621.0790405273438,86.52802276611328,56.68985366821289,128.27310180664062,216.92092895507807,416.3763122558594,103.55929565429688,4841.0
2024-07-31,55.89439392089844,621.650146484375,86.47359466552734,56.00152587890625,134.39964294433594,220.1727600097656,411.8770446777344,116.82742309570312,4872.93994140625
2024-08-01,55.38447189331055,611.17822265625,86.20146942138672,54.23658752441406,128.59959411621094,216.4846954345703,410.6562194824219,109.03028106689452,
2024-08-02,54.69563674926758,600.2303466796875,87.21741485595703,52.64814376831055,126.65983581542967,217.9718170166016,402.1696166992188,107.0934829711914,4638.7001953125
2024-08-05,53.22849655151367,594.3280029296875,85.49393463134766,51.71272277832031,125.31546783447266,207.4727935791016,389.0359802246094,100.2847137451172,4571.60009765625
2024-08-06,52.98695373535156,592.0432739257812,84.69568634033203,51.0332260131836,127.75454711914062,205.45030212402344,393.427001953125,104.07847595214844,4575.22021484375
2024-08-07,54.49882125854492,601.0870971679688,86.4010238647461,52.47164916992188,130.57774353027344,208.0180511474609,392.2652282714844,98.74723815917967,4668.06005859375
2024-08-08,54.4898796081543,602.8959350585938,86.74571990966797,52.43635177612305,129.11814880371094,211.47805786132807,396.4593505859375,104.79727172851562,4668.740234375
2024-08-09,54.88349914550781,605.46630859375,87.3081283569336,52.28633117675781,129.02210998535156,214.38291931152344,399.7378234863281,104.57763671875,4675.27978515625
2024-08-12,55.214500427246094,604.6094970703125,86.78201293945312,52.28633117675781,128.44595336914062,215.9114532470703,400.51556396484375,108.84060668945312,4671.8798828125
2024-08-13,54.87455368041992,603.7527465820312,88.07915496826172,52.30398178100586,129.00289916992188,219.62364196777344,407.6042175292969,115.94888305664062,4694.919921875
2024-08-14,54.98190307617188,613.272705078125,88.52362823486328,52.72756576538086,129.31019592285156,220.07028198242188,410.4100646972656,117.88571166992188,4727.60009765625
2024-08-15,55.89439392089844,624.5060424804688,88.85018920898438,53.36294555664063,131.48040771484375,223.04795837402344,415.2626647949219,122.65782928466795,4807.77001953125
2024-08-16,55.76020431518555,626.5053100585938,89.41259002685547,53.93655014038086,132.152587890625,224.36810302734372,412.7377624511719,124.37500762939452,4840.52001953125
2024-08-19,56.28801727294922,642.1179809570312,89.2039566040039,54.148345947265625,133.016845703125,224.20925903320312,415.755859375,129.78607177734375,4871.41015625
2024-08-20,55.43814468383789,645.259521484375,89.35816955566406,53.7512321472168,132.97842407226562,224.8246612548828,418.9810180664063,127.04061126708984,4857.580078125
2024-08-21,55.58128356933594,646.2114868164062,89.7300796508789,53.98949813842773,133.5738067626953,224.7154693603516,418.3301086425781,128.28855895996094,4885.27978515625
2024-08-22,55.12504196166992,645.449951171875,89.81171417236328,53.9012565612793,133.362548828125,222.85939025878903,409.8577880859375,123.53638458251952,4885.0
2024-08-23,55.60811996459961,648.4010009765625,91.01815032958984,54.201290130615234,135.20626831054688,225.15219116210935,411.080810546875,129.15713500976562,4909.2001953125
2024-08-26,56.23434066772461,649.2578735351562,91.4535675048828,54.22776794433594,135.5327606201172,225.4896697998047,407.8259582519531,126.25191497802734,4896.68994140625
2024-08-27,56.10910034179688,637.6435546875,91.36285400390624,54.70429992675781,135.26388549804688,226.33335876464844,408.1711730957031,128.0889129638672,4898.77978515625
